序号,作者昵称,讨论标题,回应数,帖子网址
1539,Sobremesa,。,45,https://www.douban.com/group/topic/175885122/
1540,-,是我最羡慕的组了,16,https://www.douban.com/group/topic/176547155/
1541,・ࡇ・,财会专业真是一眼望到头，没什么盼头了,35,https://www.douban.com/group/topic/176313465/
1542,dd,哈哈哈哈真实 都点进来哭！,1,https://www.douban.com/group/topic/177729618/
1543,咚咚锵和本恰恰,为大家道一声福生无量天尊,36,https://www.douban.com/group/topic/176163220/
1544,霜雪,分享我的211计算机苦难故事，也不知道有没有女孩子能看上我,55,https://www.douban.com/group/topic/176004033/
1545,🦄,如果只为当公务员那么2021哪些硕士专业提倡报考？,20,https://www.douban.com/group/topic/176621192/
1546,Arichristin,人生有可能重新开始吗？,92,https://www.douban.com/group/topic/175548427/
1547,大桥,编辑  请管理员删除,26,https://www.douban.com/group/topic/175832184/
1548,Whatever,打击来的时候真的是一个接一个,13,https://www.douban.com/group/topic/176723827/
1549,金智仁,混进组以及视奸的猥琐男,9,https://www.douban.com/group/topic/176877281/
1550,已注销,【新人报道】—— 考研失败，选调失败，恋爱失败,128,https://www.douban.com/group/topic/175138736/
1551,已注销,【新人报道】—— 考研失败，选调失败，恋爱失败,128,https://www.douban.com/group/topic/175138736/
1552,无肉不欢,看来看去，没人比我废,49,https://www.douban.com/group/topic/176031487/
1553,已注销,【选调】5.11随笔——聊一聊四川选调吧,57,https://www.douban.com/group/topic/175289953/
1554,甜甜,【新人报道】收拾好心情重新上路✊,39,https://www.douban.com/group/topic/175635369/
1555,露姐姐,大龄辞职准备出国读书的丧b来总结一下自己失败的一生,15,https://www.douban.com/group/topic/176665518/
1556,快乐指南,在我找一个长辈坦白之后，我平复了。希望能帮到大家～,6,https://www.douban.com/group/topic/176877450/
1557,暮晚,末流985中文废物的碎碎念,20,https://www.douban.com/group/topic/176262817/
1558,嚣张的张,我身体里有两个人,1,https://www.douban.com/group/topic/177611123/
1559,kk,建议大家工作学业不理想的还是锻炼身体吧,18,https://www.douban.com/group/topic/176093148/
1560,Ruby,报复性熬夜，持续性自暴自弃，间歇性踌躇满志,6,https://www.douban.com/group/topic/177182288/
1561,猫,小镇做题家。。连做题家技能都自我阉割了。。有木有类似的，或者重新奋发的？,3,https://www.douban.com/group/topic/177421875/
1562,難自渡,删。,17,https://www.douban.com/group/topic/176597413/
1563,十日,peer pressure真的难受😣，朋友圈既不敢刷也不敢发,7,https://www.douban.com/group/topic/177108389/
1564,斯迪,入组感悟,20,https://www.douban.com/group/topic/176163379/
1565,哈波特与魔芋爽,【讨论】日语专业可以干嘛啊............,49,https://www.douban.com/group/topic/175965806/
1566,fmoanl,疫情失业在家四个月的思考,9,https://www.douban.com/group/topic/176862223/
1567,樱桃纱夏,【新人报道】我觉得懒这个字刻在我的骨子里,37,https://www.douban.com/group/topic/175738086/
1568,笙歌如许,我是怎样把一把好牌打烂的,23,https://www.douban.com/group/topic/176434898/
1569,Steven,金融失学儿童的焦虑,34,https://www.douban.com/group/topic/175848609/
1570,giugiu,进组就是为了缓解焦虑,1,https://www.douban.com/group/topic/177535682/
1571,金智仁,组长要不要搞个组规啊,30,https://www.douban.com/group/topic/175828588/
1572,红薯片好好吃,虽然我废但我好胜心畸形 只有比较和“报复”才能燃起干劲（或许来分享一下你们类似的经历？）,7,https://www.douban.com/group/topic/176891367/
1573,Vinci,感觉有被大家打击到,26,https://www.douban.com/group/topic/176314368/
1574,听说。,生化环材专业垫底成绩，一起来想想去处,59,https://www.douban.com/group/topic/175355347/
1575,AK_Sky,。,51,https://www.douban.com/group/topic/175867921/
1576,这个昵称很臭屁,废物自救指南,3,https://www.douban.com/group/topic/177042050/
1577,不许笑,【新人报道】帽子里的人,37,https://www.douban.com/group/topic/175533337/
1578,Tangerine,【新人报道】gpa2.0年级垫底小five来了,28,https://www.douban.com/group/topic/176116952/
1579,🍑,这个小组和我太配了叭,46,https://www.douban.com/group/topic/175794167/
1580,xxxholic,二战失败的five要克服惯性拖延,12,https://www.douban.com/group/topic/176692939/
1581,十三啊,【学习APP分享】最近准备重新开始复习考研啦，和大家分享几个我觉得还不错的APP,12,https://www.douban.com/group/topic/175691354/
1582,えみ,找实习的时候感叹自己真的是个废物,21,https://www.douban.com/group/topic/176332339/
1583,豆友216479732,peer pressure，羡慕嫉妒当时考的没我好，选学校次但重点培养专业的人。（选择好重要）,8,https://www.douban.com/group/topic/176737145/
1584,已注销,【实习招聘集中楼】——实习招聘集中发布楼，禁止单独开帖🚫（字节产品经理，阿里前端……）,54,https://www.douban.com/group/topic/175335104/
1585,iron five,想问今天还有电台吗🐒,14,https://www.douban.com/group/topic/176539681/
1586,已注销,【新人报道】从上大学开始就不顺和废物,24,https://www.douban.com/group/topic/175890199/
1587,ohh喂,给组里加点温暖/涉及一点神学，大家随意看看,9,https://www.douban.com/group/topic/176650860/
1588,律政先锋斯内克,不断倒退寻找人生意义的浪费生命人才,1,https://www.douban.com/group/topic/177395531/
1589,德德德玛西亚,写给我自己，也写给大家,1,https://www.douban.com/group/topic/177394057/
1590,松花酿酒,早定方向早轻松，定了也未必有用,2,https://www.douban.com/group/topic/177281200/
1591,柳皓皓,我曾经也是个废物，但是我希望我将来不是,14,https://www.douban.com/group/topic/176063403/
1592,团团蜗牛,我觉得我现在five的瓶颈核心在于不想再努力了,3,https://www.douban.com/group/topic/177179064/
1593,yousayyou嘛呢,我曾经以为学习好就可以自由支配的人生，最后还是要被某些人安排的明明白白,8,https://www.douban.com/group/topic/176460954/
1594,行动如风,【新人报道】找找我的队友在哪里,29,https://www.douban.com/group/topic/175782963/
1595,生活暴击,如何控制自己习得性无助的心理,7,https://www.douban.com/group/topic/176826936/
1596,浪漫满屋,这里真是志同道合啊，开心,33,https://www.douban.com/group/topic/175693663/
1597,weepalittle,疑似抑郁怎么走出来,2,https://www.douban.com/group/topic/176887688/
1598,小林格子,不会有人挂的比我多绩点比我低了吧比我更废了吧？,14,https://www.douban.com/group/topic/176461254/
1599,圆鼓鼓2020,【新人报道】——毕业快三年，家里蹲满一年依然没有稳定工作,47,https://www.douban.com/group/topic/175316910/
1600,linger on,建筑专业的好少啊。。有没有前辈说一下薪资待遇呢,31,https://www.douban.com/group/topic/175939635/
1601,微风吹过,垃圾中的垃圾,15,https://www.douban.com/group/topic/176424860/
1602,发发,【LGBT第一次出柜】18毕业985   两年至今没工作,38,https://www.douban.com/group/topic/175852014/
1603,江湖骗子,还记得高考完那个暑假吗？可能是友邻们人生最高光的时刻了吧,6,https://www.douban.com/group/topic/176860281/
1604,皮格马利翁,19年毕业，我好像一条咸鱼,48,https://www.douban.com/group/topic/175663468/
1605,Aurora,大一废物深夜树洞,18,https://www.douban.com/group/topic/176310682/
1606,土豆煸牛肉,怪我太天真选择多遗憾,8,https://www.douban.com/group/topic/176728694/
1607,北美董明珠,好羡慕组里大一的😢,23,https://www.douban.com/group/topic/175938098/
1608,想飞的鱼,港本five来报道 读书六年到就业,18,https://www.douban.com/group/topic/176284939/
1609,化化,【新人报道】辣鸡毕业生在首页看到这个组的时候简直呐喊,35,https://www.douban.com/group/topic/175556575/
1610,按命分配,【深夜焦虑】有人来语音聊天吗,25,https://www.douban.com/group/topic/176025962/
1611,小河有姜,今天也是个快乐废物,3,https://www.douban.com/group/topic/177030321/
1612,小松真可爱,废物当自强，一点点改变也是好的,17,https://www.douban.com/group/topic/176169261/
1613,郑no.,【新人报道】进组了发现怎么废物还要分个高低啊，无处不在的peer pressure .,14,https://www.douban.com/group/topic/176316582/
1614,HAMANO KANN,一个自救的记录贴,5,https://www.douban.com/group/topic/176778288/
1615,风滚草,【新人报道】一个废物的自我介绍,37,https://www.douban.com/group/topic/175677309/
1616,浅草,觉得不适合读研，天天想退学，妈妈却一直说我不够努力,10,https://www.douban.com/group/topic/176411244/
1617,不破,生物狗废来耍了，谈谈我那四年透明人间的卢瑟人生,16,https://www.douban.com/group/topic/176030169/
1618,半透明c,关于“别人家的小孩”,8,https://www.douban.com/group/topic/176381980/
1619,王炸,〖诸君共勉〗我要怎么原谅过去的选择,15,https://www.douban.com/group/topic/175835355/
1620,已注销,【问卷求助集中楼】5.31组员求助的问卷,42,https://www.douban.com/group/topic/175494079/
1621,AK_Sky,。,24,https://www.douban.com/group/topic/175697440/
1622,翙翙之羽,焦虑，不安，拖延，逃避,6,https://www.douban.com/group/topic/176582547/
1623,切克闹君,聊一聊我失败又痛苦的大学历程吧,15,https://www.douban.com/group/topic/175950809/
1624,已注销,【聊天电台】5.18精彩内容简介,4,https://www.douban.com/group/topic/176413486/
1625,人工智障蛋酱🍳,准备休学的小fiver的打卡计划,12,https://www.douban.com/group/topic/176181707/
1626,小书,一篇保研失败的稿子,6,https://www.douban.com/group/topic/176308370/
1627,小书,不是说好废物引进么？？,13,https://www.douban.com/group/topic/175919752/
1628,reneeeeeeee,。,7,https://www.douban.com/group/topic/176456753/
1629,瘫瘫隹,【更新】神仙奶猫会用猫砂！！！,29,https://www.douban.com/group/topic/175645687/
1630,已注销,【分享和安利】——大家收集各种信息和资料，一般用什么方式啊？🙌,21,https://www.douban.com/group/topic/175336841/
1631,秋三,吐槽&分析 | “农村做题家”：快研二了，导师还没不知道我是谁,2,https://www.douban.com/group/topic/176805270/
1632,已注销,【新人报道】豆瓣首页推荐发现小组，给大家贡献一个样本,9,https://www.douban.com/group/topic/175957051/
1633,全村的希望,总结各位认为自己是废物的缘由,5,https://www.douban.com/group/topic/176306519/
1634,麒麟麒麟,【新人报道】来讲讲本five疫情网课期间的烦恼与焦虑,7,https://www.douban.com/group/topic/176365722/
1635,已注销,可以把我们的花名改成小five吗🤣,1,https://www.douban.com/group/topic/176662079/
1636,乖给你抓小泥鳅,喜不喜欢真的挺重要的,6,https://www.douban.com/group/topic/176440803/
1637,[已注销],有新闻专业的吗？想考新闻传播，但是老师说新闻不一定需要高学历，然后我在纠结当中。,21,https://www.douban.com/group/topic/175695607/
1638,江湖再骗,cs专业大三了还是不会写代码 快对自己失去信心了,21,https://www.douban.com/group/topic/175659820/
1639,长宁南路壹号口,大年四年混过去 什么技能也没有,11,https://www.douban.com/group/topic/176012659/
1640,起昵称可真麻烦,都是废物咸鱼，每个人有每个人的烦恼，该倾诉还得倾诉,21,https://www.douban.com/group/topic/175719579/
1641,悲伤的骨头,何以解忧，唯有暴富,2,https://www.douban.com/group/topic/176687303/
1642,金智仁,分享一个表情包,7,https://www.douban.com/group/topic/176169576/
1643,QQ糖,【新人报道】讨厌five的自己，我不想再做five了,16,https://www.douban.com/group/topic/175849915/
1644,Peter Pan,只是一个考试,4,https://www.douban.com/group/topic/176170056/
1645,浮翷,大家有没有关注过北大中文男足公众号,8,https://www.douban.com/group/topic/176145388/
1646,已注销,【讨论和安利】日程和时间管理app,14,https://www.douban.com/group/topic/175650357/
1647,四夕,选错本科学校和专业，后悔无限中,6,https://www.douban.com/group/topic/176135859/
1648,江湖骗子,终于休学了～,4,https://www.douban.com/group/topic/176005302/
1649,夜莺,cs就像围城 临近秋招每天菜到睡不着,5,https://www.douban.com/group/topic/176177033/
